url,error,timestamp
https://docs.google.com/document/d/1aOYdb2_7S2Wl0Uc0TjYbPGtgHvABIdDADpNSEUSgHtc/edit?usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1aOYdb2_7S2Wl0Uc0TjYbPGtgHvABIdDADpNSEUSgHtc?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1aOYdb2_7S2Wl0Uc0TjYbPGtgHvABIdDADpNSEUSgHtc."". Details: ""[{'message': 'File not found: 1aOYdb2_7S2Wl0Uc0TjYbPGtgHvABIdDADpNSEUSgHtc.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 16:47:57
https://docs.google.com/document/d/106JNuFZrAOA6qHT9zjwlic0QvUoGjNkEgEu8DofmSwk/edit?usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/106JNuFZrAOA6qHT9zjwlic0QvUoGjNkEgEu8DofmSwk?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 106JNuFZrAOA6qHT9zjwlic0QvUoGjNkEgEu8DofmSwk."". Details: ""[{'message': 'File not found: 106JNuFZrAOA6qHT9zjwlic0QvUoGjNkEgEu8DofmSwk.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 16:49:18
https://drive.google.com/open?id=1DkG-Xw6p2dHQaQkyetbOYfnhrYZ1Sg4cMy8Bbkv3N7c&usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1DkG-Xw6p2dHQaQkyetbOYfnhrYZ1Sg4cMy8Bbkv3N7c?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1DkG-Xw6p2dHQaQkyetbOYfnhrYZ1Sg4cMy8Bbkv3N7c."". Details: ""[{'message': 'File not found: 1DkG-Xw6p2dHQaQkyetbOYfnhrYZ1Sg4cMy8Bbkv3N7c.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 16:51:46
https://drive.google.com/open?id=1VG01NjvuzuKefo5q2yYStFyyuSN7PfRHeo8_6wQVzRc&usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1VG01NjvuzuKefo5q2yYStFyyuSN7PfRHeo8_6wQVzRc?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1VG01NjvuzuKefo5q2yYStFyyuSN7PfRHeo8_6wQVzRc."". Details: ""[{'message': 'File not found: 1VG01NjvuzuKefo5q2yYStFyyuSN7PfRHeo8_6wQVzRc.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 16:53:01
https://drive.google.com/open?id=1RT6u251ArE1RD9ndIAYBMjRbo8eQ6TasTeA4s9e4zpo&usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1RT6u251ArE1RD9ndIAYBMjRbo8eQ6TasTeA4s9e4zpo?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1RT6u251ArE1RD9ndIAYBMjRbo8eQ6TasTeA4s9e4zpo."". Details: ""[{'message': 'File not found: 1RT6u251ArE1RD9ndIAYBMjRbo8eQ6TasTeA4s9e4zpo.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 16:56:04
https://drive.google.com/open?id=1OBR4aMkUumBQxTEu3v3WKMwVawzC98mr6QaLB4_kWC8&usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1OBR4aMkUumBQxTEu3v3WKMwVawzC98mr6QaLB4_kWC8?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1OBR4aMkUumBQxTEu3v3WKMwVawzC98mr6QaLB4_kWC8."". Details: ""[{'message': 'File not found: 1OBR4aMkUumBQxTEu3v3WKMwVawzC98mr6QaLB4_kWC8.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 16:57:11
https://drive.google.com/open?id=1uN5iCrNxNE9RFg39yaiWE0RocmKzZq30M4E0cw9L65M&usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1uN5iCrNxNE9RFg39yaiWE0RocmKzZq30M4E0cw9L65M?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1uN5iCrNxNE9RFg39yaiWE0RocmKzZq30M4E0cw9L65M."". Details: ""[{'message': 'File not found: 1uN5iCrNxNE9RFg39yaiWE0RocmKzZq30M4E0cw9L65M.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 16:58:33
https://drive.google.com/open?id=1RT6u251ArE1RD9ndIAYBMjRbo8eQ6TasTeA4s9e4zpo&usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1RT6u251ArE1RD9ndIAYBMjRbo8eQ6TasTeA4s9e4zpo?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1RT6u251ArE1RD9ndIAYBMjRbo8eQ6TasTeA4s9e4zpo."". Details: ""[{'message': 'File not found: 1RT6u251ArE1RD9ndIAYBMjRbo8eQ6TasTeA4s9e4zpo.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 17:02:19
https://drive.google.com/open?id=1t512Y_ZBbcGZBz4pkVKSNugDq-QNrGUaEpd2OS6OJKM&usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1t512Y_ZBbcGZBz4pkVKSNugDq-QNrGUaEpd2OS6OJKM?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1t512Y_ZBbcGZBz4pkVKSNugDq-QNrGUaEpd2OS6OJKM."". Details: ""[{'message': 'File not found: 1t512Y_ZBbcGZBz4pkVKSNugDq-QNrGUaEpd2OS6OJKM.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 17:03:31
https://drive.google.com/open?id=1busK39k4A092VEma-xMGUwoq2ZpZL5pDJkZlGm5QyWw&usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1busK39k4A092VEma-xMGUwoq2ZpZL5pDJkZlGm5QyWw?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1busK39k4A092VEma-xMGUwoq2ZpZL5pDJkZlGm5QyWw."". Details: ""[{'message': 'File not found: 1busK39k4A092VEma-xMGUwoq2ZpZL5pDJkZlGm5QyWw.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 17:05:07
https://drive.google.com/open?id=1RT6u251ArE1RD9ndIAYBMjRbo8eQ6TasTeA4s9e4zpo&usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1RT6u251ArE1RD9ndIAYBMjRbo8eQ6TasTeA4s9e4zpo?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1RT6u251ArE1RD9ndIAYBMjRbo8eQ6TasTeA4s9e4zpo."". Details: ""[{'message': 'File not found: 1RT6u251ArE1RD9ndIAYBMjRbo8eQ6TasTeA4s9e4zpo.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 17:06:48
https://drive.google.com/open?id=1WsDVOyfq2ISnZ3i6gsj6zhlhmL9msBekGgYwRrN0EjI&usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1WsDVOyfq2ISnZ3i6gsj6zhlhmL9msBekGgYwRrN0EjI?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1WsDVOyfq2ISnZ3i6gsj6zhlhmL9msBekGgYwRrN0EjI."". Details: ""[{'message': 'File not found: 1WsDVOyfq2ISnZ3i6gsj6zhlhmL9msBekGgYwRrN0EjI.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 17:07:48
https://drive.google.com/open?id=1Dhazjbvid73yC15hSNKIu-oWp1ANmISrOfQKqI1G2-8&usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1Dhazjbvid73yC15hSNKIu-oWp1ANmISrOfQKqI1G2-8?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1Dhazjbvid73yC15hSNKIu-oWp1ANmISrOfQKqI1G2-8."". Details: ""[{'message': 'File not found: 1Dhazjbvid73yC15hSNKIu-oWp1ANmISrOfQKqI1G2-8.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 17:09:20
https://drive.google.com/open?id=1Yq_Yy9TZowqsDyHae22101SdgWX_LOhRMar83f_vmEk&usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1Yq_Yy9TZowqsDyHae22101SdgWX_LOhRMar83f_vmEk?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1Yq_Yy9TZowqsDyHae22101SdgWX_LOhRMar83f_vmEk."". Details: ""[{'message': 'File not found: 1Yq_Yy9TZowqsDyHae22101SdgWX_LOhRMar83f_vmEk.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 17:12:03
https://drive.google.com/open?id=1i9p5vzDZY5WqvqMrOI70hq40UuK8_2ULJSJjTP8PiGI&usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1i9p5vzDZY5WqvqMrOI70hq40UuK8_2ULJSJjTP8PiGI?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1i9p5vzDZY5WqvqMrOI70hq40UuK8_2ULJSJjTP8PiGI."". Details: ""[{'message': 'File not found: 1i9p5vzDZY5WqvqMrOI70hq40UuK8_2ULJSJjTP8PiGI.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 17:13:14
https://docs.google.com/document/d/1J1ErH5n0py2rXocXtGnaZLGGNuuHIukQ0MnBin78-ZE/edit?usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1J1ErH5n0py2rXocXtGnaZLGGNuuHIukQ0MnBin78-ZE?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1J1ErH5n0py2rXocXtGnaZLGGNuuHIukQ0MnBin78-ZE."". Details: ""[{'message': 'File not found: 1J1ErH5n0py2rXocXtGnaZLGGNuuHIukQ0MnBin78-ZE.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 17:17:23
https://docs.google.com/document/d/1InB_Bjk80Mj3qEDmr3TF5AA0x6JZOBk0fxe-9yQIyto/edit?usp=classroom_web&authuser=0,"Download failed: <HttpError 404 when requesting https://www.googleapis.com/drive/v3/files/1InB_Bjk80Mj3qEDmr3TF5AA0x6JZOBk0fxe-9yQIyto?fields=name%2CmimeType%2CexportLinks&alt=json returned ""File not found: 1InB_Bjk80Mj3qEDmr3TF5AA0x6JZOBk0fxe-9yQIyto."". Details: ""[{'message': 'File not found: 1InB_Bjk80Mj3qEDmr3TF5AA0x6JZOBk0fxe-9yQIyto.', 'domain': 'global', 'reason': 'notFound', 'location': 'fileId', 'locationType': 'parameter'}]"">",2025-04-03 17:18:56
