original_url,new_url,name,id,original_id,local_file,match_score,consolidated_from,file_types
https://drive.google.com/file/d/1KZvxaSzxA8g6Vm_WtPoBhvFBffSz51Nc/view?usp=drivesdk,https://drive.google.com/file/d/1IW2EK0zxLToT7QXV8Z5OFx_U4yTyxF76/view?usp=drivesdk,44. Rektiot CLASS (1).pdf,1IW2EK0zxLToT7QXV8Z5OFx_U4yTyxF76,1KZvxaSzxA8g6Vm_WtPoBhvFBffSz51Nc,44. Rektiot CLASS (1).pdf,1.300,https://drive.google.com/file/d/1KZvxaSzxA8g6Vm_WtPoBhvFBffSz51Nc/view?usp=drivesdk | https://drive.google.com/file/d/1KZvxaSzxA8g6Vm_WtPoBhvFBffSz51Nc/view?usp=drivesdk | https://drive.google.com/file/d/1rdiFLkRdmGhcZBrylc5ZEzPDmCZrSlXZ/view?usp=drivesdk | https://drive.google.com/file/d/1rdiFLkRdmGhcZBrylc5ZEzPDmCZrSlXZ/view?usp=drivesdk,"pdf, preentation"
https://drive.google.com/file/d/1pRBc8ImNta4ZLUbDbGsc-uw32h25CMiW/view?usp=drivesdk,https://drive.google.com/file/d/1LdXnZIwB6UTtQX0uxrGLAmcPcKcm9Fzt/view?usp=drivesdk,"rektiot, lumikot.mp4",1LdXnZIwB6UTtQX0uxrGLAmcPcKcm9Fzt,1pRBc8ImNta4ZLUbDbGsc-uw32h25CMiW,"rektiot, lumikot.mp4",1.300,https://drive.google.com/file/d/1pRBc8ImNta4ZLUbDbGsc-uw32h25CMiW/view?usp=drivesdk | https://drive.google.com/file/d/1pRBc8ImNta4ZLUbDbGsc-uw32h25CMiW/view?usp=drivesdk,"video, preentation"
https://docs.google.com/document/d/1pvf3AHp5vvmMhRUflYE2ChnPlOlz6WCTXLD12mC5wrg/edit?usp=drivesdk,https://docs.google.com/document/d/1tQSpJTifvd4OrcC-wfpwiDzmfG11iL3x8Cj0xJHgzII/edit?usp=drivesdk,Viikko 15: Labra,1tQSpJTifvd4OrcC-wfpwiDzmfG11iL3x8Cj0xJHgzII,1pvf3AHp5vvmMhRUflYE2ChnPlOlz6WCTXLD12mC5wrg,Viikko 15: Labra.docx,1.300,,"google doc?, preentation, document"
https://docs.google.com/document/d/1pvf3AHp5vvmMhRUflYE2ChnPlOlz6WCTXLD12mC5wrg/edit?usp=drivesdk,https://docs.google.com/document/d/1DzNUftl3XG7FWc0zpXsIIyIMUedao4Jm9fZ9y4E-4VU/edit?usp=drivesdk,Viikko 15: Labra,1DzNUftl3XG7FWc0zpXsIIyIMUedao4Jm9fZ9y4E-4VU,1pvf3AHp5vvmMhRUflYE2ChnPlOlz6WCTXLD12mC5wrg,Viikko 15: Labra.docx,1.300,,"google docs, google doc?, preentation, document"
https://drive.google.com/file/d/18aa5E2cEC3vKc1O5NSsIphJ-bVctBzK_/view?usp=drivesdk,https://drive.google.com/file/d/1lzz8G2mAqitC3M3eYzwe36vWOln2yD3O/view?usp=drivesdk,"labra, lumikot.mp4",1lzz8G2mAqitC3M3eYzwe36vWOln2yD3O,18aa5E2cEC3vKc1O5NSsIphJ-bVctBzK_,"labra, lumikot.mp4",1.300,https://drive.google.com/file/d/18aa5E2cEC3vKc1O5NSsIphJ-bVctBzK_/view?usp=drivesdk | https://drive.google.com/file/d/18aa5E2cEC3vKc1O5NSsIphJ-bVctBzK_/view?usp=drivesdk,"video, preentation"
https://drive.google.com/file/d/1L_z7UhUGaxX41uCPXtWxKbssmvIWOylw/view?usp=drivesdk,https://drive.google.com/file/d/12Vk18oAhVwKM9qr2hGB8qsPArnRpOg5J/view?usp=drivesdk,Viikko 15_ Labra v2 - Google Docs.pdf,12Vk18oAhVwKM9qr2hGB8qsPArnRpOg5J,1L_z7UhUGaxX41uCPXtWxKbssmvIWOylw,Viikko 15_ Labra v2 - Google Docs.pdf,1.300,https://drive.google.com/file/d/1L_z7UhUGaxX41uCPXtWxKbssmvIWOylw/view?usp=drivesdk | https://drive.google.com/file/d/1L_z7UhUGaxX41uCPXtWxKbssmvIWOylw/view?usp=drivesdk,"pdf, google doc?, preentation"
https://drive.google.com/file/d/1B3Td5L7B-mq60GHuvDH2kMpsA6eXxnfW/view?usp=drivesdk,https://drive.google.com/file/d/1Bgo3ivElNO9dQ1mXgqQvaoJfm5FIf9PI/view?usp=drivesdk,Luento45adjvertCL.pdf,1Bgo3ivElNO9dQ1mXgqQvaoJfm5FIf9PI,1B3Td5L7B-mq60GHuvDH2kMpsA6eXxnfW,Luento45adjvertCL.pdf,1.300,https://drive.google.com/file/d/1B3Td5L7B-mq60GHuvDH2kMpsA6eXxnfW/view?usp=drivesdk | https://drive.google.com/file/d/1B3Td5L7B-mq60GHuvDH2kMpsA6eXxnfW/view?usp=drivesdk,"pdf, preentation"
https://drive.google.com/file/d/1JmkCKY-TGpnz-7rxEbrSLCvgCXnwhiwB/view?usp=drivesdk,https://drive.google.com/file/d/1c2G5RNK3d4-mSXks_VG_5JhzB-IOPeGj/view?usp=drivesdk,Luento46monpartkert CLASS.pdf,1c2G5RNK3d4-mSXks_VG_5JhzB-IOPeGj,1JmkCKY-TGpnz-7rxEbrSLCvgCXnwhiwB,Luento46monpartkert CLASS.pdf,1.300,https://drive.google.com/file/d/1JmkCKY-TGpnz-7rxEbrSLCvgCXnwhiwB/view?usp=drivesdk | https://drive.google.com/file/d/1JmkCKY-TGpnz-7rxEbrSLCvgCXnwhiwB/view?usp=drivesdk,"pdf, preentation"
https://drive.google.com/file/d/1oowQMqgM0mPuhUoMWP50r4fl1-0Q5X7x/view?usp=drivesdk,https://drive.google.com/file/d/1VOGvanPWh8jcVBSepoeNt7ufY1HMLQAe/view?usp=drivesdk,02A. Perhe - Google Docs.pdf,1VOGvanPWh8jcVBSepoeNt7ufY1HMLQAe,1oowQMqgM0mPuhUoMWP50r4fl1-0Q5X7x,02A. Perhe - Google Docs.pdf,1.300,https://drive.google.com/file/d/1oowQMqgM0mPuhUoMWP50r4fl1-0Q5X7x/view?usp=drivesdk | https://drive.google.com/file/d/1oowQMqgM0mPuhUoMWP50r4fl1-0Q5X7x/view?usp=drivesdk | https://drive.google.com/file/d/14EJGcafEbq87gpW1y00vJLiffJ0YMW0U/view?usp=drivesdk | https://drive.google.com/file/d/14EJGcafEbq87gpW1y00vJLiffJ0YMW0U/view?usp=drivesdk,"pdf, google doc?, preentation"
https://docs.google.com/document/d/1f9qfi9X0Gc8azEYoz14Go5bQYkDMYvs9E3gW--b48GU/edit?usp=drivesdk,https://docs.google.com/document/d/1bIul_CFULHrE4cU9Qw2FIpbTs-ZcU4WzOSwX7fIo1bA/edit?usp=drivesdk,2505 to 01 Minä,1bIul_CFULHrE4cU9Qw2FIpbTs-ZcU4WzOSwX7fIo1bA,1f9qfi9X0Gc8azEYoz14Go5bQYkDMYvs9E3gW--b48GU,2505 to 01 Minä.docx,1.300,,"google doc?, preentation, document"
https://docs.google.com/document/d/1f9qfi9X0Gc8azEYoz14Go5bQYkDMYvs9E3gW--b48GU/edit?usp=drivesdk,https://docs.google.com/document/d/1QQaMmEONVZo_GtH6tyaQnCJRafdyyR7xN81tFbPq8-U/edit?usp=drivesdk,2505 to 01 Minä,1QQaMmEONVZo_GtH6tyaQnCJRafdyyR7xN81tFbPq8-U,1f9qfi9X0Gc8azEYoz14Go5bQYkDMYvs9E3gW--b48GU,2505 to 01 Minä.docx,1.300,,"google docs, google doc?, preentation, document"
https://drive.google.com/file/d/1ZyC48DcChmiN6fi4_KZjo_-bBRTvlwdW/view?usp=drivesdk,https://drive.google.com/file/d/1wJvawmWKrWAzFpPxd6HVgtRf05TFdCTB/view?usp=drivesdk,Luento43Lmuotoja.pdf,1wJvawmWKrWAzFpPxd6HVgtRf05TFdCTB,1ZyC48DcChmiN6fi4_KZjo_-bBRTvlwdW,Luento43Lmuotoja.pdf,1.300,https://drive.google.com/file/d/1ZyC48DcChmiN6fi4_KZjo_-bBRTvlwdW/view?usp=drivesdk | https://drive.google.com/file/d/1ZyC48DcChmiN6fi4_KZjo_-bBRTvlwdW/view?usp=drivesdk,"pdf, preentation"
https://drive.google.com/file/d/1yW47QEDW8Lx72J1s45PTQot4T_uj9Lhu/view?usp=drivesdk,https://drive.google.com/file/d/1lba7eH3y5zSSn9NhiSuAVE-Ivj382sDO/view?usp=drivesdk,keneltä kenelle.pdf,1lba7eH3y5zSSn9NhiSuAVE-Ivj382sDO,1yW47QEDW8Lx72J1s45PTQot4T_uj9Lhu,keneltä kenelle.pdf,1.300,https://drive.google.com/file/d/1yW47QEDW8Lx72J1s45PTQot4T_uj9Lhu/view?usp=drivesdk | https://drive.google.com/file/d/1yW47QEDW8Lx72J1s45PTQot4T_uj9Lhu/view?usp=drivesdk,"pdf, preentation"
https://docs.google.com/document/d/1i8eBz20zzJjmBZMnGY2flBuid3E7hu4KqAJygUODsro/edit?usp=drivesdk,https://docs.google.com/document/d/1_FGLAd1G3EuNxcaBzAmBbeM4RWvkEpWxZM72PY7Vnfc/edit?usp=drivesdk,"L-muodot, lumikot",1_FGLAd1G3EuNxcaBzAmBbeM4RWvkEpWxZM72PY7Vnfc,1i8eBz20zzJjmBZMnGY2flBuid3E7hu4KqAJygUODsro,"L-muodot, lumikot.docx",1.300,,"google doc?, preentation, document"
https://docs.google.com/document/d/1i8eBz20zzJjmBZMnGY2flBuid3E7hu4KqAJygUODsro/edit?usp=drivesdk,https://docs.google.com/document/d/19lK9B38NMtG9R4OwpqBuojGPcq4icj-rE-8lthrvIgo/edit?usp=drivesdk,"L-muodot, lumikot",19lK9B38NMtG9R4OwpqBuojGPcq4icj-rE-8lthrvIgo,1i8eBz20zzJjmBZMnGY2flBuid3E7hu4KqAJygUODsro,"L-muodot, lumikot.docx",1.300,,"google docs, google doc?, preentation, document"
https://drive.google.com/file/d/1TSUU78MRgvFE5G-7YIRvfhMrInDGxZND/view?usp=drivesdk,https://drive.google.com/file/d/1GIJqV-R8DZ-TaemwZkeM3FlcsWvQnJu7/view?usp=drivesdk,"L-muodot, lumikot.mp4",1GIJqV-R8DZ-TaemwZkeM3FlcsWvQnJu7,1TSUU78MRgvFE5G-7YIRvfhMrInDGxZND,"L-muodot, lumikot.mp4",1.300,https://drive.google.com/file/d/1TSUU78MRgvFE5G-7YIRvfhMrInDGxZND/view?usp=drivesdk | https://drive.google.com/file/d/1TSUU78MRgvFE5G-7YIRvfhMrInDGxZND/view?usp=drivesdk,"video, preentation"
https://docs.google.com/document/d/1fAkzXbgTAe86fHOhXqEjkN9Uwov_Ini0o-1drKoTX_s/edit?usp=drivesdk,https://docs.google.com/document/d/1lzh0bC8O9hEV-258OZ2nfnGISPFXL20YEaCbcRQPFmM/edit?usp=drivesdk,2405 ke 01 Minä,1lzh0bC8O9hEV-258OZ2nfnGISPFXL20YEaCbcRQPFmM,1fAkzXbgTAe86fHOhXqEjkN9Uwov_Ini0o-1drKoTX_s,2405 ke 01 Minä.docx,1.300,,"google doc?, preentation, document"
https://docs.google.com/document/d/1fAkzXbgTAe86fHOhXqEjkN9Uwov_Ini0o-1drKoTX_s/edit?usp=drivesdk,https://docs.google.com/document/d/10WOzEfbXpc0eslRYUgJn_ZUaBOClzwtJc1-DixrEKww/edit?usp=drivesdk,2405 ke 01 Minä,10WOzEfbXpc0eslRYUgJn_ZUaBOClzwtJc1-DixrEKww,1fAkzXbgTAe86fHOhXqEjkN9Uwov_Ini0o-1drKoTX_s,2405 ke 01 Minä.docx,1.300,,"google docs, google doc?, preentation, document"
https://drive.google.com/file/d/1DjO87MUqCTeK0tC0Fml2MgkUf8YfW3vH/view?usp=drivesdk,https://drive.google.com/file/d/1Lw3sDXj-p3sAJXljNRcz3q_oqm9cUPia/view?usp=drivesdk,Luento38perfekti.pdf,1Lw3sDXj-p3sAJXljNRcz3q_oqm9cUPia,1DjO87MUqCTeK0tC0Fml2MgkUf8YfW3vH,Luento38perfekti.pdf,1.300,https://drive.google.com/file/d/1DjO87MUqCTeK0tC0Fml2MgkUf8YfW3vH/view?usp=drivesdk | https://drive.google.com/file/d/1DjO87MUqCTeK0tC0Fml2MgkUf8YfW3vH/view?usp=drivesdk,"pdf, preentation"
https://docs.google.com/document/d/1N2HMrbIXPmM0x8uZ5ORepjiuppI4GTHmh2HsX08aBTo/edit?usp=drivesdk,https://docs.google.com/document/d/1HInLAeOSB9J_A_c55h6u2ALUf67lcDLE-7QPQJaLeKM/edit?usp=drivesdk,"Perfekti, lumikot",1HInLAeOSB9J_A_c55h6u2ALUf67lcDLE-7QPQJaLeKM,1N2HMrbIXPmM0x8uZ5ORepjiuppI4GTHmh2HsX08aBTo,"Perfekti, lumikot.docx",1.300,,"google doc?, preentation, document"
https://docs.google.com/document/d/1N2HMrbIXPmM0x8uZ5ORepjiuppI4GTHmh2HsX08aBTo/edit?usp=drivesdk,https://docs.google.com/document/d/1I9GBtpJj9KxolYQnX58rOBzSclQ87QRc1xMpw6Yhl_4/edit?usp=drivesdk,"Perfekti, lumikot",1I9GBtpJj9KxolYQnX58rOBzSclQ87QRc1xMpw6Yhl_4,1N2HMrbIXPmM0x8uZ5ORepjiuppI4GTHmh2HsX08aBTo,"Perfekti, lumikot.docx",1.300,,"google docs, google doc?, preentation, document"
https://drive.google.com/file/d/1aNwbmYZBBmlZUv7Th3QgsmhE10aelcni/view?usp=drivesdk,https://drive.google.com/file/d/1fblOSWcIO3yTT-mU_0qLVGK0ZciJQQoa/view?usp=drivesdk,TEHTÄVÄT (1).pdf,1fblOSWcIO3yTT-mU_0qLVGK0ZciJQQoa,1aNwbmYZBBmlZUv7Th3QgsmhE10aelcni,TEHTÄVÄT (1).pdf,1.300,https://drive.google.com/file/d/1aNwbmYZBBmlZUv7Th3QgsmhE10aelcni/view?usp=drivesdk | https://drive.google.com/file/d/1aNwbmYZBBmlZUv7Th3QgsmhE10aelcni/view?usp=drivesdk,"pdf, preentation"
https://drive.google.com/file/d/1w6IOIIOvByVF7TUtjdCtRmjLLJDptOP_/view?usp=drivesdk,https://drive.google.com/file/d/1_0rrkOzANAaKgwA3mn2-nDWpV7Hcc-5w/view?usp=drivesdk,"perfekti, lumikot.mp4",1_0rrkOzANAaKgwA3mn2-nDWpV7Hcc-5w,1w6IOIIOvByVF7TUtjdCtRmjLLJDptOP_,"perfekti, lumikot.mp4",1.300,https://drive.google.com/file/d/1w6IOIIOvByVF7TUtjdCtRmjLLJDptOP_/view?usp=drivesdk | https://drive.google.com/file/d/1w6IOIIOvByVF7TUtjdCtRmjLLJDptOP_/view?usp=drivesdk,"video, preentation"
https://docs.google.com/document/d/1ONLOl17eMNylVRDeWATnvdidGQiL7ebYnEYZVg8t7Xg/edit?usp=drivesdk,https://docs.google.com/document/d/1uFhqJISbpH8l2nVhERry1lBOpkrFLovMvnkZ3Uu3V2A/edit?usp=drivesdk,"Haluta, voida, osata, lumikot",1uFhqJISbpH8l2nVhERry1lBOpkrFLovMvnkZ3Uu3V2A,1ONLOl17eMNylVRDeWATnvdidGQiL7ebYnEYZVg8t7Xg,"Haluta, voida, osata, lumikot.docx",1.300,,"google doc?, preentation, document"
https://docs.google.com/document/d/1ONLOl17eMNylVRDeWATnvdidGQiL7ebYnEYZVg8t7Xg/edit?usp=drivesdk,https://docs.google.com/document/d/1oGEvl5q9k5KdjO98BnyLVrKpu95OMJv3LaprpDPRZVs/edit?usp=drivesdk,"Haluta, voida, osata, lumikot",1oGEvl5q9k5KdjO98BnyLVrKpu95OMJv3LaprpDPRZVs,1ONLOl17eMNylVRDeWATnvdidGQiL7ebYnEYZVg8t7Xg,"Haluta, voida, osata, lumikot.docx",1.300,,"google docs, google doc?, preentation, document"
https://drive.google.com/file/d/1HwXzSKkUSiWKDvByE3hQzqEIoafCTIu0/view?usp=drivesdk,https://drive.google.com/file/d/1T4SeFNFtMLcy8hSFRxMFptVhGfIxJyxf/view?usp=drivesdk,Päivitetty_ Luento40halutavoidaosata.pptx.pdf,1T4SeFNFtMLcy8hSFRxMFptVhGfIxJyxf,1HwXzSKkUSiWKDvByE3hQzqEIoafCTIu0,Päivitetty_ Luento40halutavoidaosata.pptx.pdf,1.300,https://drive.google.com/file/d/1HwXzSKkUSiWKDvByE3hQzqEIoafCTIu0/view?usp=drivesdk | https://drive.google.com/file/d/1HwXzSKkUSiWKDvByE3hQzqEIoafCTIu0/view?usp=drivesdk,"pdf, preentation"
https://drive.google.com/file/d/1Lr6xZC-CV5g9Ed86Lmd6fPAvf8vJR3qL/view?usp=drivesdk,https://drive.google.com/file/d/1MKxCsoNUQdD3T68s_8mSwsEwzoAlN1NY/view?usp=drivesdk,"haluta,voida,osata, lumikot.mp4",1MKxCsoNUQdD3T68s_8mSwsEwzoAlN1NY,1Lr6xZC-CV5g9Ed86Lmd6fPAvf8vJR3qL,"haluta,voida,osata, lumikot_1.mp4",1.260,https://drive.google.com/file/d/1Lr6xZC-CV5g9Ed86Lmd6fPAvf8vJR3qL/view?usp=drivesdk | https://drive.google.com/file/d/1Lr6xZC-CV5g9Ed86Lmd6fPAvf8vJR3qL/view?usp=drivesdk,"video, preentation"
https://docs.google.com/document/d/1a22y1WmcGAScSSF772aIPjliJfhl_IZGfj94ehmsxq8/edit?usp=drivesdk,https://docs.google.com/document/d/1m4zWw6EkboJ_gny1RmVuAWa64LsG4QxR2jnJVFuorxM/edit?usp=drivesdk,"Viikko 14: Työtä ja juhlaa, lumikot",1m4zWw6EkboJ_gny1RmVuAWa64LsG4QxR2jnJVFuorxM,1a22y1WmcGAScSSF772aIPjliJfhl_IZGfj94ehmsxq8,"Viikko 14: Työtä ja juhlaa, lumikot.docx",1.300,,"google doc?, preentation, document"
https://docs.google.com/document/d/1a22y1WmcGAScSSF772aIPjliJfhl_IZGfj94ehmsxq8/edit?usp=drivesdk,https://docs.google.com/document/d/1GWsJZGmj0VkynQsJth9ek10mxq6a-Ig4RrOS9TG0GtY/edit?usp=drivesdk,"Viikko 14: Työtä ja juhlaa, lumikot",1GWsJZGmj0VkynQsJth9ek10mxq6a-Ig4RrOS9TG0GtY,1a22y1WmcGAScSSF772aIPjliJfhl_IZGfj94ehmsxq8,"Viikko 14: Työtä ja juhlaa, lumikot.docx",1.300,,"google docs, google doc?, preentation, document"
https://drive.google.com/file/d/1XHr-7tiSy4MwOk6b31MAhgtlKwTHcA5Y/view?usp=drivesdk,https://drive.google.com/file/d/12Kqh-Flf4iikfA018vbmy7wwlhPGOwdv/view?usp=drivesdk,"työtä ja juhlaa, lumikot.mp4",12Kqh-Flf4iikfA018vbmy7wwlhPGOwdv,1XHr-7tiSy4MwOk6b31MAhgtlKwTHcA5Y,"työtä ja juhlaa, lumikot.mp4",1.300,https://drive.google.com/file/d/1XHr-7tiSy4MwOk6b31MAhgtlKwTHcA5Y/view?usp=drivesdk | https://drive.google.com/file/d/1XHr-7tiSy4MwOk6b31MAhgtlKwTHcA5Y/view?usp=drivesdk,"video, preentation"
https://drive.google.com/file/d/1xqUbT-nmNBmxhwf0TXcuV20twVlhVgQh/view?usp=drivesdk,https://drive.google.com/file/d/14CJzSz2LSuLFESas8MVia1vh5DXIYJhE/view?usp=drivesdk,Viikko 14_ Työtä ja juhlaa ja passiivia - Google Docs.pdf,14CJzSz2LSuLFESas8MVia1vh5DXIYJhE,1xqUbT-nmNBmxhwf0TXcuV20twVlhVgQh,Viikko 14_ Työtä ja juhlaa ja passiivia - Google Docs.pdf,1.300,https://drive.google.com/file/d/1xqUbT-nmNBmxhwf0TXcuV20twVlhVgQh/view?usp=drivesdk | https://drive.google.com/file/d/1xqUbT-nmNBmxhwf0TXcuV20twVlhVgQh/view?usp=drivesdk,"pdf, google doc?, preentation"
https://drive.google.com/file/d/1wI01yBISkTqJMzIHt3HZjNp-t61FFm0z/view?usp=drivesdk,https://drive.google.com/file/d/1s3qUo4sIMXpKFqAvRt-VV918xiQf1hZF/view?usp=drivesdk,Päivitetty_ Luento40halutavoidaosataCLASS.pptx.pdf,1s3qUo4sIMXpKFqAvRt-VV918xiQf1hZF,1wI01yBISkTqJMzIHt3HZjNp-t61FFm0z,Päivitetty_ Luento40halutavoidaosataCLASS.pptx.pdf,1.300,https://drive.google.com/file/d/1wI01yBISkTqJMzIHt3HZjNp-t61FFm0z/view?usp=drivesdk | https://drive.google.com/file/d/1wI01yBISkTqJMzIHt3HZjNp-t61FFm0z/view?usp=drivesdk,"pdf, preentation"
https://drive.google.com/file/d/17FfNR0l4JDT_5sqk8b5aMtIHpMlRXFMN/view?usp=drivesdk,https://drive.google.com/file/d/1urue3Lk5xB4B6ZJLfOQSrakVgQdz0XcH/view?usp=drivesdk,Luento38perfektiCLASS.pdf,1urue3Lk5xB4B6ZJLfOQSrakVgQdz0XcH,17FfNR0l4JDT_5sqk8b5aMtIHpMlRXFMN,Luento38perfektiCLASS.pdf,1.300,https://drive.google.com/file/d/17FfNR0l4JDT_5sqk8b5aMtIHpMlRXFMN/view?usp=drivesdk | https://drive.google.com/file/d/17FfNR0l4JDT_5sqk8b5aMtIHpMlRXFMN/view?usp=drivesdk,"pdf, preentation"
https://drive.google.com/file/d/1XysEELapcBfvCP3q36Bwvq6MTc5CwiCp/view?usp=drivesdk,https://drive.google.com/file/d/1sHeJtPGf6HTAC6A1afqm_jS6lAAGt5Yo/view?usp=drivesdk,Luento43LmuotojaCLASS (1).pdf,1sHeJtPGf6HTAC6A1afqm_jS6lAAGt5Yo,1XysEELapcBfvCP3q36Bwvq6MTc5CwiCp,Luento43LmuotojaCLASS (1).pdf,1.300,https://drive.google.com/file/d/1XysEELapcBfvCP3q36Bwvq6MTc5CwiCp/view?usp=drivesdk | https://drive.google.com/file/d/1XysEELapcBfvCP3q36Bwvq6MTc5CwiCp/view?usp=drivesdk,"pdf, preentation"
https://drive.google.com/file/d/1iE6RfLtE93FGiMNCRRugCX21EBqffa60/view?usp=drivesdk,https://drive.google.com/file/d/1JUOBBxZu2AUlTMlWBeOxcEuj-2cE5UY3/view?usp=drivesdk,01 Minä - Google Docs.pdf,1JUOBBxZu2AUlTMlWBeOxcEuj-2cE5UY3,1iE6RfLtE93FGiMNCRRugCX21EBqffa60,01 Minä - Google Docs.pdf,1.300,https://drive.google.com/file/d/1iE6RfLtE93FGiMNCRRugCX21EBqffa60/view?usp=drivesdk | https://drive.google.com/file/d/1iE6RfLtE93FGiMNCRRugCX21EBqffa60/view?usp=drivesdk,"pdf, google doc?, preentation"
https://docs.google.com/document/d/1e4tsfD8fNQiwPKK1BD_xDJZTrvMspU0LgA7VLVz55Jk/edit?usp=drivesdk,https://docs.google.com/document/d/13YiAXSk4chyql2FYgYljT-Yjlj1DfKUBf2ZcUkIIWsw/edit?usp=drivesdk,"Ehdotuspassiivi, lumikot",13YiAXSk4chyql2FYgYljT-Yjlj1DfKUBf2ZcUkIIWsw,1e4tsfD8fNQiwPKK1BD_xDJZTrvMspU0LgA7VLVz55Jk,"Ehdotuspassiivi, lumikot.docx",1.300,,"google doc?, preentation, document"
https://docs.google.com/document/d/1e4tsfD8fNQiwPKK1BD_xDJZTrvMspU0LgA7VLVz55Jk/edit?usp=drivesdk,https://docs.google.com/document/d/1V2KmwDJkk_tzxGmH3NxmSbN0yYdjrRAJPnqesyvpycg/edit?usp=drivesdk,"Ehdotuspassiivi, lumikot",1V2KmwDJkk_tzxGmH3NxmSbN0yYdjrRAJPnqesyvpycg,1e4tsfD8fNQiwPKK1BD_xDJZTrvMspU0LgA7VLVz55Jk,"Ehdotuspassiivi, lumikot.docx",1.300,,"google docs, google doc?, preentation, document"
https://drive.google.com/file/d/1Kqo7Dki7vJvhF3NcsX3hOZKN5lCaRm5s/view?usp=drivesdk,https://drive.google.com/file/d/1EEcpc5njMKMNcE_tGB1hkv4yahfAarnT/view?usp=drivesdk,Luento39LetspassiiviCLASS.pdf,1EEcpc5njMKMNcE_tGB1hkv4yahfAarnT,1Kqo7Dki7vJvhF3NcsX3hOZKN5lCaRm5s,Luento39LetspassiiviCLASS.pdf,1.300,https://drive.google.com/file/d/1Kqo7Dki7vJvhF3NcsX3hOZKN5lCaRm5s/view?usp=drivesdk | https://drive.google.com/file/d/1Kqo7Dki7vJvhF3NcsX3hOZKN5lCaRm5s/view?usp=drivesdk | https://drive.google.com/file/d/1Jrv3DftVbZG17E0vMKfvxFBygBmFjGX2/view?usp=drivesdk | https://drive.google.com/file/d/1Jrv3DftVbZG17E0vMKfvxFBygBmFjGX2/view?usp=drivesdk,"pdf, preentation"
https://drive.google.com/file/d/1IL_AV64_MNLdKh6RjXmoHF4s1BzXKVDQ/view?usp=drivesdk,https://drive.google.com/file/d/1TZ3vUX09dNB1iTzszD1Ya2BWb9cdnX3N/view?usp=drivesdk,Etsi tekstistä passiivit.pdf,1TZ3vUX09dNB1iTzszD1Ya2BWb9cdnX3N,1IL_AV64_MNLdKh6RjXmoHF4s1BzXKVDQ,Etsi tekstistä passiivit.pdf,1.300,https://drive.google.com/file/d/1IL_AV64_MNLdKh6RjXmoHF4s1BzXKVDQ/view?usp=drivesdk | https://drive.google.com/file/d/1IL_AV64_MNLdKh6RjXmoHF4s1BzXKVDQ/view?usp=drivesdk,"pdf, preentation"
https://drive.google.com/file/d/1u8iFGY3OZGnG5fJopWSzsIdqBZxkZfzY/view?usp=drivesdk,https://drive.google.com/file/d/11nAinKK9ijjkBvb2q8g0JeBx3CNh0wxf/view?usp=drivesdk,"ehdotuspassiivi, lumikot.mp4",11nAinKK9ijjkBvb2q8g0JeBx3CNh0wxf,1u8iFGY3OZGnG5fJopWSzsIdqBZxkZfzY,"ehdotuspassiivi, lumikot.mp4",1.300,https://drive.google.com/file/d/1u8iFGY3OZGnG5fJopWSzsIdqBZxkZfzY/view?usp=drivesdk | https://drive.google.com/file/d/1u8iFGY3OZGnG5fJopWSzsIdqBZxkZfzY/view?usp=drivesdk,"video, preentation"
https://docs.google.com/document/d/1AJbHHoPxbQyM_hoLnVkasgX61qVqVxjLF4MksNmVpuA/edit?usp=drivesdk,https://docs.google.com/document/d/1qWdLLBWFWTmxVN4v3hU-Dg8m11P8DvfQsitdaJUw50k/edit?usp=drivesdk,"Viikko 13: Terveystarkastus, lumikot",1qWdLLBWFWTmxVN4v3hU-Dg8m11P8DvfQsitdaJUw50k,1AJbHHoPxbQyM_hoLnVkasgX61qVqVxjLF4MksNmVpuA,"Viikko 13: Terveystarkastus, lumikot.docx",1.300,,"google doc?, preentation, document"
https://docs.google.com/document/d/1AJbHHoPxbQyM_hoLnVkasgX61qVqVxjLF4MksNmVpuA/edit?usp=drivesdk,https://docs.google.com/document/d/1tuFidDcoAQgAt_umnqH_sIgVHgYcJ-n5JLjobSdn6Ek/edit?usp=drivesdk,"Viikko 13: Terveystarkastus, lumikot",1tuFidDcoAQgAt_umnqH_sIgVHgYcJ-n5JLjobSdn6Ek,1AJbHHoPxbQyM_hoLnVkasgX61qVqVxjLF4MksNmVpuA,"Viikko 13: Terveystarkastus, lumikot.docx",1.300,,"google docs, google doc?, preentation, document"
https://drive.google.com/file/d/1Z3ZcXcUj2CFSKYTpzH4iLreYS_Qt6dKn/view?usp=drivesdk,https://drive.google.com/file/d/1dLZKVLvnAvHkiwe6zZggiGf5RjstNpiu/view?usp=drivesdk,"terveystarkastus, lumikot.mp4",1dLZKVLvnAvHkiwe6zZggiGf5RjstNpiu,1Z3ZcXcUj2CFSKYTpzH4iLreYS_Qt6dKn,"terveystarkastus, lumikot.mp4",1.300,https://drive.google.com/file/d/1Z3ZcXcUj2CFSKYTpzH4iLreYS_Qt6dKn/view?usp=drivesdk | https://drive.google.com/file/d/1Z3ZcXcUj2CFSKYTpzH4iLreYS_Qt6dKn/view?usp=drivesdk,"video, preentation"
